Id,Vote Average, Budget 
10200,5.2,80000000.0
14359,7.0,20000000.0
13223,7.8,33000000.0
8055,7.2,32000000.0
11321,7.5,55000000.0
12163,7.3,6000000.0
4922,7.3,150000000.0
10201,6.4,70000000.0
2253,6.7,75000000.0
10202,5.9,80000000.0
13973,6.0,3000000.0
4148,6.8,35000000.0
13827,4.7,6000000.0
15676,6.4,4000000.0
13971,6.4,20000000.0
13813,6.7,32000000.0
14306,6.9,60000000.0
12429,7.5,41677699.0
14756,7.5,11715578.0
13944,5.7,25000000.0
10199,5.8,60000000.0
10521,5.9,30000000.0
14435,5.3,15000000.0
13177,6.3,8000000.0
14139,7.0,2600000.0
12437,6.2,35000000.0
2309,6.0,60000000.0
13825,6.0,9750000.0
14560,5.2,26000000.0
13788,4.8,16000000.0
10529,6.1,50000000.0
50318,5.4,4000000.0
1977,5.3,5000000.0
14836,7.3,60000000.0
13455,5.9,38000000.0
4959,6.0,50000000.0
10362,6.6,12000000.0
10184,6.2,40000000.0
15189,5.7,35000000.0
1961,5.9,1500000.0
20829,5.6,75000000.0
15268,3.9,50000000.0
19255,6.7,17000000.0
8832,7.5,7275000.0
8279,6.5,19000000.0
13207,5.7,19000000.0
20421,5.3,18000000.0
14301,7.8,200000.0
16538,6.5,41000000.0
16558,5.7,78146652.0
13811,5.9,50000000.0
16353,5.9,8500000.0
15472,7.4,13000000.0
13090,6.5,5000000.0
15512,6.0,175000000.0
14637,6.9,11500000.0
53863,5.3,280.0
16614,6.4,9500000.0
20048,6.1,40000000.0
13804,6.5,85000000.0
18947,7.2,50000000.0
16996,6.1,20000000.0
16869,7.9,70000000.0
16995,6.7,60000000.0
15092,5.9,20000000.0
17431,7.6,5000000.0
18320,7.1,35000000.0
17436,4.4,18000000.0
2080,6.2,150000000.0
17680,5.2,1700000.0
13475,7.4,150000000.0
15384,7.1,80000000.0
17532,3.6,4000000.0
10946,7.5,15000000.0
15577,6.2,25000000.0
13448,6.5,150000000.0
534,5.9,200000000.0
18360,5.9,150000000.0
21755,6.8,20000000.0
17332,6.6,60000000.0
18405,6.2,15000000.0
16871,6.2,30000000.0
14160,7.8,175000000.0
17927,6.0,20000000.0
18785,7.2,35000000.0
17609,6.4,11000000.0
16345,6.5,5750000.0
13856,6.6,1000000.0
14536,5.2,8000000.0
14451,6.1,800000.0
18162,5.4,100000000.0
18487,6.2,100000000.0
18240,6.7,40000000.0
28110,6.7,1000000.0
17610,4.6,60000000.0
12162,7.2,15000000.0
8373,6.0,150000000.0
19265,6.8,15000000.0
11322,6.5,80000000.0
8355,6.5,90000000.0
24927,4.0,3000000.0
10024,7.1,30000000.0
15423,4.2,5000000.0
69426,6.4,500000.0
19913,7.2,7500000.0
16911,5.4,36500000.0
767,7.4,250000000.0
20174,3.8,66000.0
8054,6.3,30000000.0
22215,5.9,23000000.0
21208,6.7,20000000.0
20943,6.4,38000000.0
21407,6.3,3400000.0
12403,6.2,14000000.0
20856,5.3,45000000.0
17654,7.3,30000000.0
24803,6.6,40000000.0
17335,5.1,20000000.0
13836,5.4,50000000.0
18126,6.0,35000000.0
14869,5.6,175000000.0
17134,5.7,20000000.0
50719,4.7,250000.0
24420,6.7,39000000.0
23367,5.4,20000000.0
19840,5.2,18000000.0
25183,5.7,1000000.0
19585,5.1,150000000.0
41682,4.3,40000000.0
11928,6.7,15000000.0
18533,6.9,230000.0
18032,6.2,12000000.0
25704,5.0,15000000.0
23049,5.6,17000000.0
24150,5.1,15000000.0
60216,6.9,855000.0
23451,6.4,700000.0
25376,7.8,2000000.0
12244,6.6,30000000.0
19898,6.5,33000000.0
10313,5.9,24000000.0
19994,5.3,16000000.0
11323,6.0,22000000.0
12569,5.7,8000000.0
19912,5.4,40000000.0
18501,5.6,50000000.0
22794,6.5,100000000.0
18724,4.8,88000.0
16873,6.0,4000000.0
25643,5.6,18000000.0
29963,6.8,8500000.0
23827,5.9,15000.0
20178,6.5,10000000.0
22074,7.0,20000000.0
22717,5.2,75.0
12573,6.6,7000000.0
28053,6.9,6000000.0
22798,6.7,15000000.0
23082,6.0,18500000.0
19959,5.9,80000000.0
19908,7.2,23600000.0
18176,6.1,11500000.0
26688,5.3,12500000.0
22787,5.3,40000000.0
24684,6.9,7500000.0
18710,6.0,970000.0
19899,5.3,70000000.0
23706,4.7,15000000.0
11807,7.2,2300000.0
16523,6.4,100000000.0
25132,5.1,40000000.0
12572,5.7,14700000.0
22803,7.2,53000000.0
8915,5.4,40000000.0
24238,7.8,590235.0
22947,6.7,25000000.0
22804,6.0,11000000.0
24418,5.5,40000000.0
22821,5.8,8000000.0
24804,7.3,2900000.0
29150,6.1,250000.0
14968,7.7,8.0
16577,6.1,65000000.0
10315,7.5,40000000.0
36278,4.3,6000000.0
54648,5.2,28000000.0
17979,6.6,200000000.0
24293,6.8,9000000.0
14161,5.6,200000000.0
22825,5.4,30000000.0
70805,6.3,450.0
22824,5.8,10000000.0
25793,6.9,10000000.0
11699,6.0,25000000.0
18239,5.6,50000000.0
28089,7.0,6500000.0
22832,6.2,40000000.0
32511,6.1,1089360.0
33273,7.3,5700000.0
7445,6.8,26000000.0
20764,6.0,2500000.0
22881,7.2,29000000.0
22949,5.2,35000000.0
16866,5.6,70000000.0
12404,6.6,25000000.0
51284,6.2,3600000.0
7980,6.6,65000000.0
22954,7.0,60000000.0
10198,6.7,105000000.0
4597,5.5,20000000.0
31909,5.5,12000000.0
24438,5.1,58000000.0
23947,6.0,15000.0
19995,7.2,237000000.0
10197,5.1,80000000.0
22897,6.2,85000000.0
10528,7.0,90000000.0
25196,6.8,7000000.0
23398,5.3,75000000.0
15772,6.7,4700000.0
25137,5.5,25000000.0
40494,6.4,4000000.0
23963,6.6,1500000.0
148077,5.3,1400000.0
19901,6.0,20000000.0
28178,7.7,16000000.0
25195,6.5,19000000.0
20504,6.6,80000000.0
33613,7.0,4000000.0
18476,5.5,20000000.0
31175,7.0,5000000.0
40229,6.0,425000.0
17606,5.1,15000000.0
2395,5.0,97250400.0
20453,7.8,9000000.0
22894,5.2,26000000.0
21033,4.6,1500000.0
46336,6.0,250000.0
27569,6.0,31000000.0
8349,6.4,18000000.0
12201,6.2,80000000.0
8952,6.4,13000000.0
24469,6.9,3000000.0
51022,7.2,10000.0
32856,5.7,52000000.0
11324,7.8,80000000.0
38448,6.5,12000000.0
32657,6.0,95000000.0
23742,5.3,30000000.0
11439,6.7,45000000.0
23172,5.5,28000000.0
30128,5.7,7000000.0
26428,6.9,70000000.0
12273,5.3,14000000.0
15357,6.0,15000000.0
29427,6.2,20000000.0
22971,6.6,25000000.0
23023,5.2,48000000.0
10664,6.5,5600000.0
26022,7.7,12000000.0
12155,6.4,200000000.0
22972,6.4,100000000.0
17277,6.0,19000000.0
26389,6.2,52000000.0
26390,6.2,17000000.0
34016,5.9,20000000.0
25941,6.7,7300000.0
23169,6.9,16000000.0
34563,5.7,14000000.0
27573,5.6,40000000.0
12834,5.9,9000000.0
31723,5.2,3000000.0
15483,4.7,2600000.0
24973,6.0,5000000.0
31867,6.2,32000000.0
28355,6.1,27000000.0
23048,5.9,36000000.0
28211,5.9,15000000.0
38687,7.9,373000.0
30018,7.6,5000000.0
10191,7.5,165000000.0
28510,5.2,14000000.0
27936,6.8,33000000.0
18823,5.6,125000000.0
34769,6.5,3500000.0
23483,7.1,28000000.0
35056,5.9,55000000.0
36419,5.4,4500000.0
27586,6.3,10000000.0
26178,5.6,5500000.0
34803,5.5,21000000.0
37861,5.9,5641880.0
33217,5.9,15000000.0
21345,7.6,12000000.0
34813,6.2,25000000.0
32985,5.6,45000000.0
10138,6.6,200000000.0
38579,5.0,50000000.0
37931,5.1,10000000.0
27004,6.0,7000000.0
23437,5.5,35000000.0
37495,7.1,967686.0
35169,4.6,35000000.0
38542,6.4,800000.0
20662,6.2,200000000.0
31261,6.9,100000.0
46705,6.9,3500000.0
37821,5.7,75000000.0
26388,6.6,1987650.0
9543,6.2,150000000.0
37786,5.5,100000000.0
32823,5.9,40000000.0
34806,5.7,35000000.0
28871,6.2,9000000.0
20533,4.5,47000000.0
34544,6.2,110000000.0
10193,7.6,200000000.0
39013,6.8,2000000.0
10192,6.0,165000000.0
24021,5.9,68000000.0
36691,5.8,15000000.0
34647,7.2,13000000.0
10196,4.7,150000000.0
34851,6.0,40000000.0
20352,7.1,69000000.0
27205,8.1,160000000.0
38365,6.0,80000000.0
27022,5.9,150000000.0
37834,5.9,117000000.0
38575,6.2,40000000.0
22556,6.4,15000000.0
39781,6.5,3500000.0
27576,6.2,110000000.0
31011,7.9,47000000.0
65212,4.1,4500000.0
38778,5.5,69000000.0
35019,6.0,35000000.0
37472,7.2,12902809.0
37950,6.8,44000000.0
27581,6.1,100000000.0
28426,5.7,322000.0
27578,6.0,80000000.0
22538,7.2,60000000.0
44629,6.7,5000000.0
23759,6.0,12000000.0
39800,6.3,4500000.0
43593,5.3,24000000.0
35552,5.9,25000000.0
41479,6.1,10000000.0
191550,3.5,5000000.0
42194,5.2,30000000.0
20200,6.1,823258.0
38358,5.6,1800000.0
27579,5.8,20000000.0
41210,5.9,19000000.0
50641,0.0,1000000.0
23631,6.3,20000000.0
41233,6.6,30000000.0
38073,6.0,32000000.0
40264,4.2,20000000.0
35791,5.8,60000000.0
37799,7.1,40000000.0
23168,7.0,37000000.0
37735,6.7,8000000.0
38167,5.8,60000000.0
38568,6.8,30000.0
43949,7.4,14000000.0
33909,5.8,70000000.0
41216,6.5,80000000.0
39691,4.9,85000000.0
43923,6.9,8000000.0
27023,5.9,3800000.0
56969,6.4,1.0
41402,6.7,20000000.0
39486,6.8,35000000.0
44040,5.8,10000000.0
38303,6.0,20000000.0
38408,6.6,38000000.0
42296,6.5,30000.0
44113,5.2,22000000.0
44639,7.7,2000000.0
43933,6.2,500000.0
45094,7.0,12500000.0
70695,6.4,4000000.0
38415,5.2,7.0
42188,6.8,15000000.0
41201,7.2,18000000.0
44549,7.7,2270000.0
45649,5.7,500000.0
41505,5.7,22000000.0
16290,6.4,20000000.0
39514,6.6,58000000.0
43931,5.2,25000000.0
14397,6.2,12000000.0
41211,6.5,8700000.0
46332,6.5,4000000.0
41436,5.7,3000000.0
44603,5.8,50000000.0
41439,5.8,20000000.0
41733,6.2,65000000.0
44115,7.0,18000000.0
38055,6.7,130000000.0
44214,7.3,13000000.0
38363,6.5,22000000.0
44048,6.3,100000000.0
38357,6.1,40000000.0
43539,6.9,30000000.0
44147,6.4,8000000.0
43434,6.7,18000000.0
12444,7.5,250000000.0
45269,7.6,15000000.0
38757,7.4,260000000.0
45317,7.2,25000000.0
41556,4.8,4500000.0
47088,5.9,7000000.0
45324,6.0,12500000.0
48838,5.7,25000000.0
42684,4.7,10000000.0
38117,5.9,17000000.0
43347,6.6,30000000.0
10140,6.2,155000000.0
47607,5.6,65000.0
37710,6.0,100000000.0
43919,5.6,2500000.0
43930,6.2,27000000.0
44264,7.2,38000000.0
20526,6.3,170000000.0
44009,7.0,8000000.0
42888,4.9,120000000.0
46829,7.2,30000000.0
44129,6.4,15000000.0
41283,6.1,24000000.0
27585,6.8,5000000.0
39451,5.5,100000000.0
38745,4.9,112000000.0
56812,6.6,7000000.0
33870,6.8,25000000.0
42297,6.9,55000000.0
51739,7.4,37000000.0
46838,7.3,5000000.0
41515,5.2,80000000.0
46689,7.6,1500000.0
23830,6.1,7000000.0
40805,5.5,120000000.0
49009,6.8,30000000.0
46528,6.3,42000000.0
14070,6.9,9100000.0
23047,5.2,40000000.0
23174,4.0,11000000.0
49849,5.4,163000000.0
44564,5.2,70000000.0
112284,2.5,1119000.0
51876,7.1,27000000.0
43947,6.3,2000000.0
41630,6.1,25000000.0
50348,7.0,40000000.0
48171,5.8,37000000.0
78353,0.0,13000000.0
50217,5.0,93.0
45272,5.9,15000000.0
48138,6.5,30000000.0
48340,5.8,30000000.0
45772,5.8,36000000.0
50204,6.1,10000000.0
43552,4.8,10000000.0
39513,6.5,40000000.0
4704,5.6,6000000.0
47327,5.3,50000000.0
44896,6.6,135000000.0
50725,6.2,19000000.0
38050,6.5,50200000.0
27582,6.3,40000000.0
48988,5.4,36000000.0
49494,5.9,25000000.0
46529,5.9,50000000.0
51200,7.0,10400000.0
44943,5.5,70000000.0
53230,6.5,592.0
25186,7.0,10000000.0
50321,5.6,150000000.0
31162,5.3,15000000.0
50546,6.3,80000000.0
49730,5.7,42000000.0
38322,5.3,32000000.0
45132,6.6,2500000.0
46146,6.7,3500000.0
45612,7.1,32000000.0
23629,5.9,82000000.0
58232,6.4,8000000.0
57521,6.9,6000000.0
49018,6.8,1500000.0
49010,5.7,3000000.0
55725,6.7,10831173.0
44898,6.3,6500000.0
39356,7.5,3.0
60307,6.3,21000000.0
53172,5.8,12000000.0
50359,5.5,63000000.0
73191,5.6,19000000.0
58857,7.1,6000000.0
50456,6.5,30000000.0
46523,6.3,1500000.0
51423,6.2,3000000.0
49012,5.3,40000000.0
41446,6.1,40000000.0
46195,6.5,90000000.0
57695,6.4,14734000.0
62215,7.0,7400000.0
10195,6.6,150000000.0
56780,5.0,15000000.0
48415,6.6,4000000.0
55787,6.7,38000000.0
51497,7.1,125000000.0
54524,6.7,3900000.0
46738,7.9,6800000.0
43959,6.9,18000000.0
49022,5.9,35000000.0
55721,6.5,32500000.0
38321,5.4,60000000.0
46849,7.1,2500000.0
50780,6.2,21000000.0
1865,6.4,380000000.0
59436,7.4,30000000.0
8967,6.5,32000000.0
45243,6.2,80000000.0
42889,4.6,2000000.0
57276,7.3,4317946.0
49950,5.3,16000000.0
44945,6.6,9500000.0
38850,6.5,2000000.0
42571,6.3,3906840.0
59678,6.3,14350531.0
49444,6.7,150000000.0
49538,7.1,160000000.0
52505,6.0,30000000.0
45658,6.0,5000000.0
55347,6.8,3200000.0
37686,6.6,50000000.0
44912,5.1,200000000.0
58224,5.7,55000000.0
52449,5.4,20000000.0
35688,6.1,20000000.0
38356,6.1,195000000.0
59861,5.7,30000000.0
38319,5.2,49900000.0
60062,5.1,20000000.0
22907,6.1,32000000.0
38317,5.3,80000000.0
51540,6.4,35000000.0
49013,5.8,200000000.0
108923,7.5,337.0
45657,5.8,10000000.0
67109,7.0,4090000.0
59860,6.0,20000000.0
12445,7.9,125000000.0
64690,7.4,15000000.0
58882,5.3,134005.0
1771,6.6,140000000.0
50646,7.0,50000000.0
51828,7.0,15000000.0
67913,6.8,6000000.0
51162,6.8,30000000.0
42481,3.5,410000.0
41513,5.5,110000000.0
43935,4.5,20000000.0
50544,6.5,35000000.0
12819,5.3,20000000.0
33927,3.1,10000000.0
55846,6.0,15774948.0
59968,5.9,10000000.0
39806,4.8,9000000.0
63943,6.3,3837625.0
61791,7.0,93000000.0
49520,5.9,52000000.0
50014,7.9,25000000.0
62206,5.6,28000000.0
67675,6.9,9000000.0
55779,5.9,47000000.0
60309,6.2,25000000.0
55465,6.0,19000000.0
40794,7.1,7000000.0
56288,4.4,27000000.0
111960,6.8,784170.0
46261,5.4,25000000.0
58151,6.0,17000000.0
55420,6.8,100000.0
44835,6.7,7000000.0
52015,6.2,650000.0
48289,6.2,20000000.0
62835,6.5,40000000.0
43942,6.7,3000000.0
63311,7.4,13000000.0
37430,5.2,90000000.0
51588,5.7,8000000.0
48572,5.9,4000000.0
55720,7.0,10000000.0
70868,5.0,24000000.0
65055,4.9,28000000.0
39538,6.2,60000000.0
64639,5.5,25000000.0
60308,7.0,50000000.0
47760,6.3,8000000.0
24428,7.4,220000000.0
48231,6.2,15000000.0
59440,7.7,25000000.0
10316,6.5,12500000.0
74725,6.0,500000.0
49021,6.1,66000000.0
37822,5.6,6250000.0
58699,6.4,17000.0
40807,7.0,8000000.0
74643,7.3,15000000.0
148284,6.5,26400000.0
64720,7.1,5000000.0
42707,5.0,5000000.0
56401,7.3,4000000.0
39254,6.6,110000000.0
68817,6.4,24000000.0
60935,6.0,35000000.0
71859,7.4,7000000.0
52451,5.6,75000000.0
49530,6.7,40000000.0
44754,6.1,14000000.0
72113,7.0,25000000.0
50839,6.7,3500000.0
72571,5.9,5000000.0
58233,6.0,45000000.0
59965,5.6,35000000.0
53487,6.7,25000000.0
76025,7.0,6500000.0
63492,6.2,20000000.0
69668,5.8,50000000.0
32909,6.9,12000000.0
45610,6.4,30000000.0
61891,6.3,30000000.0
59108,5.8,75000000.0
88794,6.0,35000000.0
73499,5.8,17000000.0
17578,6.7,130000000.0
44826,7.0,170000000.0
50875,5.3,2000000.0
70578,5.4,36000000.0
37958,5.7,75000000.0
71880,4.0,79000000.0
62630,6.5,19100000.0
70586,4.7,20000000.0
60422,6.2,4000000.0
55292,6.5,29000000.0
9364,6.0,8000000.0
65057,6.7,20000000.0
60420,6.5,250000.0
64328,6.5,45000000.0
50619,5.8,110000000.0
57212,7.0,66000000.0
23514,5.6,45000000.0
75900,6.6,6400000.0
79120,7.5,8000.0
70590,7.0,3062000.0
20002,5.3,10500000.0
38336,6.2,15000000.0
53457,7.2,10000000.0
57431,5.4,25000000.0
64685,6.9,40000000.0
75622,5.3,12000000.0
65759,5.8,130000000.0
56601,6.3,12500000.0
62046,6.2,5000000.0
70074,5.2,55000000.0
76163,6.1,100000000.0
43546,7.0,2361000.0
70160,6.9,75000000.0
49026,7.6,250000000.0
49040,6.0,130000000.0
58574,7.0,125000000.0
66150,7.3,45202.0
101173,5.9,7700000.0
57157,5.6,12000000.0
62838,5.7,56000000.0
56292,6.8,145000000.0
74465,6.5,50000000.0
65754,7.2,90000000.0
71469,4.8,30000000.0
55301,5.4,75000000.0
73873,6.2,8000000.0
79777,5.8,10000000.0
76487,4.6,1000000.0
77866,6.1,25000000.0
62837,6.6,37000000.0
71688,6.2,13000000.0
38541,5.7,3000000.0
52520,6.1,70000000.0
75174,6.4,25000000.0
49527,6.2,42000000.0
70435,5.6,23000000.0
50357,5.0,5000000.0
74998,5.8,17000000.0
72431,5.9,58000000.0
76758,7.1,94000000.0
77338,8.2,13000000.0
54054,5.3,40000000.0
80591,5.8,15000000.0
58428,5.4,750000.0
78698,6.6,40000000.0
57809,6.1,5000000.0
48492,6.5,13000000.0
76726,6.6,15000000.0
65086,6.1,17000000.0
66120,5.8,11000000.0
59961,6.3,85000000.0
72570,7.0,30000000.0
80379,8.1,250000.0
84200,5.8,850000.0
72545,5.8,79000000.0
88491,6.8,2000000.0
53174,6.4,5650000.0
30596,6.5,23000000.0
16564,6.8,4000000.0
71676,4.7,57000000.0
72213,6.8,1000000.0
57214,6.5,12000000.0
73723,6.3,70000000.0
73937,5.6,41000000.0
75674,6.3,12000000.0
59962,5.9,65000000.0
49529,6.1,260000000.0
77949,6.3,4798235.0
63493,5.9,10000000.0
64688,6.7,42000000.0
82532,6.1,10000000.0
81796,5.8,20000000.0
81390,6.2,4000000.0
61984,6.3,12000000.0
81025,6.3,5000000.0
57165,5.5,150000000.0
10679,5.6,7500000.0
71552,6.1,50000000.0
94329,7.3,1100000.0
22970,6.6,30000000.0
91070,5.3,930000.0
92182,5.2,2000000.0
76489,4.9,30000000.0
70436,6.1,26000000.0
62764,5.5,85000000.0
44833,5.5,209000000.0
74534,6.9,10000000.0
72207,5.7,30000000.0
67660,6.9,12000000.0
77877,6.8,25000000.0
17347,6.9,6400000.0
72387,6.3,30000000.0
57119,6.0,6600000.0
62213,5.7,150000000.0
76493,5.9,65000000.0
41154,6.3,225000000.0
58595,5.8,170000000.0
78206,6.8,12000000.0
72197,6.4,60000000.0
70981,6.3,130000000.0
92591,6.5,5000000.0
12645,6.3,10000000.0
50647,5.3,35000000.0
83666,7.6,16000000.0
82825,7.3,1200000.0
50601,5.8,20000000.0
85435,5.9,12468389.0
49014,5.1,20500000.0
72358,6.0,40000000.0
201703,5.0,14000000.0
84332,6.8,750000.0
80321,6.4,145000000.0
84355,6.5,125000.0
62177,6.7,185000000.0
86467,5.0,9000000.0
76494,5.8,40000000.0
81836,5.6,17000000.0
72331,5.5,69000000.0
44877,5.9,4600000.0
96399,6.4,12000000.0
80585,6.0,75000000.0
88005,6.3,10000000.0
72105,6.3,50000000.0
77930,6.1,7000000.0
83770,5.5,25000000.0
1930,6.5,215000000.0
57800,6.2,95000000.0
84175,6.8,1800000.0
98548,6.6,16000000.0
82525,6.2,45000000.0
80035,5.3,68000000.0
84165,5.4,8000000.0
73567,6.4,10000000.0
64635,5.8,125000000.0
59296,5.1,1.0
37724,6.9,200000000.0
82696,5.8,30000000.0
77174,6.7,60000000.0
82650,6.0,22000000.0
79224,6.7,8000000.0
109513,5.5,2000000.0
49526,6.2,35000000.0
82633,6.8,26000000.0
71668,4.1,5000000.0
89691,5.1,3000000.0
77883,5.8,14000000.0
48034,7.1,25000000.0
79694,4.5,17000000.0
84174,5.3,3000000.0
83686,6.4,6000000.0
114150,7.3,17000000.0
77948,4.8,20000000.0
59967,6.6,30000000.0
87428,5.5,70000000.0
84329,6.8,2500000.0
71679,5.6,65000000.0
68722,7.0,32000000.0
49049,6.6,50000000.0
60599,6.1,12000000.0
77016,7.2,7000000.0
84892,7.7,13000000.0
103663,7.9,3800000.0
91911,5.5,250000.0
102784,7.1,2000000.0
88036,5.8,14000000.0
75638,6.0,14000000.0
82675,6.1,45000000.0
82390,5.4,12500000.0
88273,7.2,8000000.0
82505,5.6,6900000.0
126509,4.6,2500000.0
110160,7.7,9500000.0
82096,5.2,947000.0
97365,7.1,15400000.0
101267,6.5,12000000.0
62214,6.6,39000000.0
82507,6.8,3000000.0
76492,6.8,85000000.0
68734,7.1,44500000.0
86838,6.7,15000000.0
57089,4.8,30000000.0
117691,7.0,1400000.0
82990,5.2,5000000.0
94348,5.1,45000000.0
83542,6.6,102000000.0
61012,5.1,20000000.0
43937,6.7,2500000.0
64689,5.8,15000000.0
113947,6.6,1000000.0
84341,6.3,500000.0
82690,7.1,165000000.0
47878,5.3,17000000.0
82693,7.0,21000000.0
87502,6.5,31000000.0
87827,7.2,120000000.0
97430,5.2,15000000.0
79070,6.0,2500000.0
127493,5.1,35000000.0
86837,7.5,8900000.0
56928,5.5,5000000.0
72976,6.7,65000000.0
50620,6.1,120000000.0
60747,5.3,65000000.0
81188,7.1,145000000.0
97614,5.6,12000000.0
102780,6.1,10000000.0
85446,6.7,33000000.0
76349,5.0,30000000.0
49051,7.0,250000000.0
84305,4.9,26350000.0
106135,5.6,13000000.0
117629,6.8,500000.0
127501,7.2,4437508.0
97630,6.7,40000000.0
139567,5.6,20000000.0
82654,6.4,35000000.0
82687,5.4,40000000.0
75780,6.3,60000000.0
68718,7.8,100000000.0
89492,5.6,35000000.0
80278,7.0,42000000.0
82695,7.2,61000000.0
128270,5.4,20000000.0
121826,6.4,11000000.0
41592,6.1,5773100.0
88042,5.8,25000000.0
133694,6.0,15000000.0
116613,5.7,3730500.0
118628,7.3,2840000.0
76617,5.3,20000000.0
82682,6.2,60000000.0
98339,5.2,12000000.0
68812,6.4,20000000.0
139038,5.4,2500000.0
132232,6.0,15000000.0
145197,6.5,100000.0
98357,5.7,56000000.0
84336,5.7,6300000.0
77117,8.0,3550000.0
87818,4.5,6000000.0
119283,5.7,35000000.0
60304,5.7,50000000.0
70829,4.7,13400000.0
87499,6.5,6500000.0
89750,6.8,900000.0
58244,6.2,60000000.0
109421,6.4,30000000.0
109431,5.6,35000000.0
109491,5.6,60000000.0
47964,5.2,92000000.0
107811,5.7,13000000.0
112949,6.9,28000000.0
85545,5.1,4000000.0
123678,7.5,1000000.0
122857,5.1,11500000.0
68179,5.7,40000000.0
132344,7.3,3000000.0
134411,5.8,35000000.0
145135,6.1,3500000.0
130739,7.0,300000.0
81005,5.5,195000000.0
146203,4.4,5000000.0
72559,5.4,130000000.0
86825,6.5,12000000.0
152259,5.5,10000000.0
68728,5.7,200000000.0
49519,6.8,135000000.0
139948,7.1,225000.0
124459,5.3,30000000.0
122081,5.0,5000000.0
144789,5.8,5000000.0
158011,6.6,13000000.0
117263,6.2,70000000.0
97367,6.8,15000000.0
72710,6.0,44000000.0
65650,5.0,6000000.0
144340,5.5,13000000.0
60579,6.7,3900000.0
109428,6.4,17000000.0
68727,6.5,20000000.0
93828,5.7,8500000.0
44895,3.9,1200000.0
75612,6.4,120000000.0
59963,4.8,25000000.0
109410,6.8,40000000.0
126250,6.2,5500000.0
127517,6.9,10000000.0
4258,4.6,20000000.0
134374,6.1,25000000.0
176124,6.3,1200000.0
44865,6.3,3860000.0
109414,6.2,32000000.0
68721,6.8,200000000.0
91073,6.9,6200000.0
103731,7.0,10000000.0
101501,4.0,180000.0
94901,4.4,2500000.0
64682,7.3,105000000.0
54138,7.4,190000000.0
116741,6.1,58000000.0
77987,5.6,4800000.0
109439,6.0,103000000.0
82992,6.7,160000000.0
116711,6.4,100000000.0
152780,7.1,11000000.0
42151,6.3,31192.0
104755,5.1,1500000.0
119675,6.6,23000000.0
123103,5.3,2000000.0
82700,5.0,130000000.0
75656,7.3,75000000.0
77805,6.0,10000000.0
74513,6.4,10000000.0
133463,5.5,500000.0
147773,7.1,4600000.0
49521,6.5,225000000.0
87567,5.7,35000000.0
158015,6.0,3000000.0
96936,5.3,15000000.0
62211,7.0,200000000.0
103620,5.9,6000000.0
68726,6.7,180000000.0
152742,7.7,13500000.0
72190,6.7,200000000.0
68724,6.4,115000000.0
127373,7.4,6000000.0
93456,7.0,76000000.0
117251,6.3,150000000.0
107985,6.7,20000000.0
136418,5.9,20000000.0
136795,6.5,43000000.0
57201,5.9,255000000.0
157386,6.8,2500000.0
206324,7.3,4600000.0
49524,5.4,130000000.0
138843,7.4,13000000.0
77950,6.1,135000000.0
76170,6.3,120000000.0
27957,7.1,2000000.0
136400,6.6,61000000.0
151743,6.1,2200000.0
160588,7.0,18000000.0
179144,7.3,12400000.0
109729,4.1,250000.0
76285,5.9,90000000.0
77931,5.5,105000000.0
177699,6.5,4000000.0
23535,6.3,5200000.0
76544,5.8,25000000.0
138832,6.8,37000000.0
109418,5.8,80000000.0
59859,6.3,28000000.0
87421,6.2,38000000.0
151960,5.7,50000000.0
59735,4.8,7000000.0
115348,5.6,35000000.0
149870,7.7,30000000.0
115782,6.0,12000000.0
123553,6.2,60000000.0
132363,7.2,25000000.0
157360,6.4,1000000.0
122906,7.8,12000000.0
205022,6.5,18000000.0
199373,6.1,27220000.0
169209,4.9,11000000.0
29231,7.8,50.0
33196,6.4,16000000.0
111190,6.1,16000000.0
211954,7.5,5500000.0
146227,4.9,18000000.0
49047,7.3,105000000.0
212716,6.7,11000000.0
146233,7.9,46000000.0
164457,6.5,22000000.0
156711,6.6,4900000.0
96721,7.7,38000000.0
112205,6.1,30000000.0
129139,5.5,1500000.0
220714,4.6,5500000.0
109417,5.9,20000000.0
114726,6.1,11000000.0
129670,7.4,12000000.0
193613,6.7,18000000.0
165904,6.9,7100000.0
146238,5.5,30000000.0
152584,7.2,4300000.0
209262,5.8,10000000.0
190754,6.2,1052753.0
109451,6.4,78000000.0
109424,7.6,55000000.0
106747,5.3,12000000.0
85889,6.8,5000000.0
19623,2.6,15000000.0
175528,5.6,8500000.0
115210,5.5,100000.0
107846,6.7,50000000.0
133805,5.8,30000000.0
162903,5.7,28000000.0
109091,5.0,25000000.0
76203,7.9,20000000.0
152747,6.6,9000000.0
80274,6.6,110000000.0
208134,6.0,15000000.0
76338,6.8,170000000.0
152532,7.9,5000000.0
123377,6.9,103000.0
175574,5.7,55000000.0
137093,6.4,28000000.0
205220,7.4,12000000.0
146304,6.7,17000000.0
209274,7.1,2159280.0
101299,7.4,130000000.0
57158,7.6,250000000.0
64686,5.9,175000000.0
146239,6.2,26000000.0
121642,6.9,13000000.0
109445,7.3,150000000.0
86829,7.2,11000000.0
106646,7.9,100000000.0
204082,6.4,22000000.0
192136,6.5,35000000.0
152737,6.9,25000000.0
180048,6.9,110000.0
158916,6.0,7000000.0
